hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
489,1611219600,22010096,22010096,6850665,3721,935,10132999,11859046,11095,6956,59,876,0.000504087,0.000316037,99.9496,0.0316037,20536949,13617143,6874059,6874059,6874057,0,6874057,2,0,0,0,1.46874e-07,0,100,0,13662890,6743084,6734605,6743987,81478,6731518,903,3087,8479,1239,7240,1298,8116,0.000457802,0.00125744,99.9542,0.125744,0.000334763,0.000364288,99.9738,0.0195244,115412,52584,-5390,81478,28544,57438
490,1611223200,22060871,22060871,6865273,3767,935,10157562,11885176,11177,6956,59,876,0.000506644,0.000315309,99.9493,0.0315309,20562636,13636965,6888668,6888668,6888666,0,6888666,2,0,0,0,1.4666e-07,0,100,0,13673968,6748297,6739796,6749200,81802,6736706,903,3090,8501,1239,7262,1298,8138,0.000457893,0.00125973,99.9542,0.125973,0.000336167,0.000364156,99.9737,0.0194858,124830,61659,-5409,81802,37619,57762
491,1611226800,22108433,22108433,6879467,3784,935,10179216,11911023,11238,6956,59,876,0.000508313,0.000314631,99.9492,0.0314631,20604690,13664791,6902896,6902896,6902894,0,6902894,2,0,0,0,1.46362e-07,0,100,0,13701794,6761895,6753343,6762799,82116,6750236,904,3107,8552,1239,7313,1298,8189,0.000459487,0.00126473,99.954,0.126473,0.000337298,0.000364593,99.9736,0.0194447,125511,61992,-5443,82116,37952,58076
492,1611230400,22161829,22161829,6895439,3792,935,10203822,11939786,11265,6956,59,876,0.000508306,0.000313873,99.9492,0.0313873,20660191,13700280,6918861,6918861,6918859,0,6918859,2,0,0,0,1.45982e-07,0,100,0,13741330,6781419,6772839,6782324,82359,6769724,905,3115,8580,1241,7339,1300,8215,0.000459343,0.00126522,99.9541,0.126522,0.000337261,0.000364323,99.9736,0.0193965,121980,58198,-5463,82359,34158,58319
493,1611234000,22213907,22213907,6910955,3807,938,10227597,11968016,11320,6974,59,879,0.000509591,0.000313947,99.949,0.0313947,20700288,13727789,6934384,6934384,6934382,0,6934382,2,0,0,0,1.4569e-07,0,100,0,13765904,6793405,6784796,6794311,82659,6781675,906,3121,8609,1241,7368,1300,8247,0.000459416,0.00126726,99.9541,0.126726,0.000337966,0.000364642,99.9735,0.0194036,125546,61441,-5486,82659,37401,58619
494,1611237600,22264139,22264139,6926364,3820,938,10250660,11995141,11364,6974,59,879,0.000510417,0.000313239,99.949,0.0313239,20735031,13752447,6949825,6949825,6949823,0,6949823,2,0,0,0,1.45429e-07,0,100,0,13785206,6802622,6793972,6803528,83092,6790843,906,3129,8650,1247,7403,1306,8282,0.00045997,0.00127157,99.954,0.127157,0.000338516,0.000364883,99.9734,0.0193633,131811,67240,-5519,83092,43200,59052
495,1611241200,22320948,22320948,6943440,3842,938,10276728,12025816,11430,6974,59,879,0.000512075,0.000312442,99.9488,0.0312442,20778613,13782465,6966921,6966921,6966919,0,6966919,2,0,0,0,1.45112e-07,0,100,0,13811692,6815544,6806844,6816450,83413,6803704,906,3140,8700,1260,7440,1319,8319,0.000460712,0.00127649,99.9539,0.127649,0.000339524,0.0003652,99.9734,0.0193167,136035,71104,-5558,83413,47064,59373
496,1611244800,22376532,22376532,6960180,3862,938,10302895,12055153,11510,6974,59,879,0.000514378,0.000311666,99.9486,0.0311666,20821850,13812071,6983664,6983664,6983662,0,6983662,2,0,0,0,1.44801e-07,0,100,0,13838186,6828407,6819669,6829315,83793,6816519,908,3150,8738,1283,7455,1342,8334,0.000461308,0.00127965,99.9539,0.127965,0.000340842,0.000365251,99.9732,0.0192713,139953,74614,-5586,83793,50574,59753
497,1611248400,22431218,22431218,6976788,3878,938,10327686,12085001,11557,6974,59,879,0.000515219,0.000310906,99.9485,0.0310906,20871581,13844927,7000307,7000307,7000305,0,7000305,2,0,0,0,1.44457e-07,0,100,0,13871274,6844620,6835837,6845529,84123,6832667,909,3170,8783,1285,7498,1344,8377,0.000463137,0.0012832,99.9537,0.12832,0.000341576,0.000365416,99.9732,0.0192248,113115,74734,-5611,84123,23381,32770
498,1611252000,22483058,22483058,6992305,3889,938,10351675,12112814,11595,6974,59,879,0.000515722,0.000310189,99.9484,0.0310189,20924507,13878908,7015861,7015861,7015859,0,7015859,2,0,0,0,1.44104e-07,0,100,0,13908646,6863047,6854212,6863957,84380,6851026,910,3186,8835,1289,7546,1348,8425,0.000464225,0.00128733,99.9536,0.128733,0.000342001,0.000365737,99.9732,0.0191794,110294,71620,-5647,84380,20267,33027
499,1611255600,22533361,22533361,7007393,3905,942,10375113,12139627,11643,6978,59,883,0.000516701,0.000309674,99.9483,0.0309674,20976506,13912164,7030966,7030966,7030964,0,7030964,2,0,0,0,1.43759e-07,0,100,0,13945540,6881198,6872316,6882108,84676,6869111,910,3205,8882,1298,7584,1357,8467,0.000465762,0.00129076,99.9534,0.129076,0.000342745,0.000366056,99.9731,0.0191464,107295,68297,-5675,84676,16944,33323
500,1611259200,22580509,22580509,7021613,3918,942,10396843,12164995,11693,6978,59,883,0.000517836,0.000309028,99.9482,0.0309028,21012082,13936725,7045208,7045208,7045206,0,7045206,2,0,0,0,1.43506e-07,0,100,0,13966874,6891517,6882606,6892427,85024,6879397,910,3209,8911,1298,7613,1357,8496,0.000465645,0.00129304,99.9534,0.129304,0.000343341,0.000366032,99.9731,0.0191088,111247,71876,-5700,85024,20523,33671
501,1611262800,22626459,22626459,7035366,3926,942,10417932,12189831,11718,6978,59,883,0.000517889,0.0003084,99.9482,0.03084,21067397,13970945,7058981,7058981,7058979,0,7058979,2,0,0,0,1.43154e-07,0,100,0,14008416,6911964,6903024,6912876,85346,6899801,912,3223,8940,1304,7636,1363,8519,0.000466293,0.00129341,99.9534,0.129341,0.000343443,0.000365852,99.9731,0.0190669,104602,64894,-5715,85346,13541,33993
502,1611266400,22672777,22672777,7049089,3945,943,10439274,12214737,11787,6979,59,884,0.000519875,0.000307814,99.948,0.0307814,21098357,13993055,7072717,7072717,7072715,0,7072715,2,0,0,0,1.42928e-07,0,100,0,14025640,6920338,6911364,6921250,85584,6908129,912,3235,8974,1304,7670,1363,8554,0.000467463,0.00129676,99.9533,0.129676,0.000344697,0.000366011,99.973,0.0190341,109998,70030,-5737,85584,18677,34231
503,1611270000,22721187,22721187,7063518,3954,944,10462028,12240363,11816,6980,59,885,0.000520043,0.000307202,99.948,0.0307202,21158786,14030168,7087174,7087174,7087172,0,7087172,2,0,0,0,1.4255e-07,0,100,0,14071612,6942994,6933967,6943908,85912,6930715,914,3252,9027,1322,7705,1381,8590,0.000468386,0.00130016,99.9532,0.130016,0.000344896,0.00036634,99.973,0.0189925,101852,61520,-5773,85912,10167,34559
504,1611273600,22761030,22761030,7075186,3962,944,10480549,12261659,11842,6980,59,885,0.000520275,0.000306665,99.948,0.0306665,21192534,14052859,7099330,7099330,7099328,0,7099328,2,0,0,0,1.4232e-07,0,100,0,14093204,6953529,6944483,6954443,86173,6941223,914,3260,9046,1324,7722,1383,8607,0.000468827,0.00130092,99.9531,0.130092,0.000345097,0.000366163,99.9729,0.0189602,103492,62888,-5784,86173,11535,34820
505,1611277200,22800965,22800965,7087313,3968,944,10499045,12283079,11861,6980,59,885,0.000520197,0.000306127,99.948,0.0306127,21225053,14074955,7111575,7111575,7111573,0,7111573,2,0,0,0,1.42096e-07,0,100,0,14113478,6963380,6954308,6964294,86459,6951043,914,3265,9072,1324,7748,1383,8633,0.000468881,0.00130282,99.9531,0.130282,0.000345079,0.000366155,99.9729,0.0189283,105912,65001,-5805,86459,13648,35106
506,1611280800,22837941,22837941,7097959,3976,945,10516766,12302302,11892,6981,59,886,0.000520712,0.000305676,99.9479,0.0305676,21274435,14105377,7123385,7123385,7123383,0,7123383,2,0,0,0,1.4179e-07,0,100,0,14151050,6981992,6972880,6982911,86628,6969601,919,3279,9112,1339,7773,1398,8659,0.000469637,0.00130507,99.953,0.130507,0.000345427,0.000366372,99.9729,0.0188965,99150,58044,-5831,86628,6691,35275
507,1611284400,22865803,22865803,7106973,3986,945,10529007,12317891,11924,6981,59,886,0.000521477,0.000305303,99.9479,0.0305303,21307819,14126343,7132469,7132469,7132467,0,7132467,2,0,0,0,1.41579e-07,0,100,0,14175350,6993874,6984742,6994796,86893,6981451,922,3291,9132,1342,7790,1401,8676,0.000470555,0.00130571,99.9529,0.130571,0.000345951,0.000366321,99.9729,0.0188716,96372,54993,-5839,86893,3640,35540
508,1611288000,22896185,22896185,7116496,3995,945,10542954,12334297,11953,6981,59,886,0.000522052,0.000304898,99.9478,0.0304898,21345429,14149643,7142085,7142085,7142083,0,7142083,2,0,0,0,1.41346e-07,0,100,0,14203344,7007558,6998370,7008483,87202,6995067,925,3303,9188,1368,7820,1427,8706,0.000471348,0.00131116,99.9529,0.131116,0.000346353,0.000367032,99.9729,0.0188442,92360,50628,-5883,87202,-725,35849
509,1611291600,22922868,22922868,7125035,4002,946,10555121,12348787,11978,6982,60,886,0.000522535,0.000304587,99.9477,0.0304587,21377528,14169793,7150736,7150736,7150734,0,7150734,2,0,0,0,1.41145e-07,0,100,0,14226792,7019057,7009846,7019983,87426,7006536,926,3310,9211,1381,7830,1441,8716,0.000471573,0.00131228,99.9528,0.131228,0.00034662,0.000367091,99.9728,0.0188231,89535,47563,-5899,87426,-3790,36073
510,1611295200,22956137,22956137,7135681,4006,946,10570150,12367018,11987,6982,60,886,0.00052217,0.000304145,99.9478,0.0304145,21420184,14196365,7161490,7161490,7161488,0,7161488,2,0,0,0,1.40881e-07,0,100,0,14258694,7034875,7025619,7035801,87558,7022300,926,3319,9256,1403,7853,1463,8739,0.000471792,0.00131573,99.9528,0.131573,0.000346434,0.000367481,99.9729,0.0187928,84516,42376,-5935,87558,-8977,36205
511,1611298800,23002320,23002320,7150233,4017,946,10591591,12391727,12020,6982,60,886,0.000522556,0.000303535,99.9477,0.0303535,21478313,14232505,7176093,7176093,7176091,0,7176091,2,0,0,0,1.40523e-07,0,100,0,14302220,7056412,7047111,7057342,87780,7043783,930,3328,9301,1428,7873,1488,8759,0.000471628,0.00131809,99.9528,0.131809,0.00034657,0.000367635,99.9729,0.0187513,77627,35229,-5971,87780,-16124,36427
512,1611302400,23048456,23048456,7164845,4028,948,10612412,12417008,12052,6984,62,886,0.000522898,0.000303014,99.9477,0.0303014,21519456,14260063,7190792,7190792,7190789,0,7190789,3,0,0,0,2.10378e-07,0,100,0,14328664,7069271,7059931,7070201,88143,7056590,930,3341,9340,1430,7910,1492,8796,0.000472609,0.00132121,99.9527,0.132121,0.00034693,0.000367842,99.9728,0.0187196,79505,36719,-5996,88143,-14634,36790
513,1611306000,23094314,23094314,7179552,4040,950,10632843,12442391,12090,6990,63,887,0.000523505,0.000302672,99.9476,0.0302672,21572899,14294040,7205757,7205757,7205754,0,7205754,3,0,0,0,2.09878e-07,0,100,0,14367142,7088283,7078876,7089218,88365,7075523,935,3353,9407,1453,7954,1516,8841,0.000473034,0.00132712,99.9527,0.132712,0.000347283,0.000368665,99.9728,0.0186957,75525,32462,-6051,88365,-18891,37012
514,1611309600,23139432,23139432,7193846,4053,950,10653525,12466799,12118,6990,63,887,0.000523695,0.000302082,99.9476,0.0302082,21598739,14313812,7220191,7220191,7220188,0,7220188,3,0,0,0,2.09588e-07,0,100,0,14378548,7093621,7084186,7094556,88730,7080829,935,3357,9435,1453,7982,1516,8869,0.000473242,0.00133007,99.9527,0.133007,0.000347454,0.000368713,99.9728,0.0186633,84649,41197,-6075,88730,-10156,37377
515,1611313200,23179828,23179828,7205968,4068,950,10672008,12488666,12164,6990,63,887,0.000524767,0.000301555,99.9475,0.0301555,21617855,14329683,7233245,7233245,7233242,0,7233242,3,0,0,0,2.09356e-07,0,100,0,14384610,7096438,7086988,7097373,88944,7083630,935,3358,9450,1453,7997,1516,8884,0.000473195,0.00133165,99.9527,0.133165,0.000348048,0.000368561,99.9727,0.0186353,94901,51221,-6089,88944,-132,37591
516,1611316800,23226119,23226119,7220231,4079,950,10694007,12512927,12195,6990,63,887,0.000525055,0.000300954,99.9475,0.0300954,21673479,14364598,7248171,7248171,7248168,0,7248168,3,0,0,0,2.08847e-07,0,100,0,14425308,7116427,7106944,7117364,89302,7103569,937,3375,9483,1454,8029,1517,8916,0.000474255,0.00133255,99.9526,0.133255,0.000348334,0.000368465,99.9727,0.018595,89871,45817,-6105,89302,-5536,37949
517,1611320400,23275913,23275913,7236068,4086,952,10716765,12539939,12217,6992,64,888,0.000524877,0.000300396,99.9475,0.0300396,21721367,14396070,7264021,7264021,7264018,0,7264018,3,0,0,0,2.0839e-07,0,100,0,14457346,7132049,7122530,7132987,89698,7119147,938,3383,9519,1457,8062,1521,8950,0.000474338,0.00133468,99.9526,0.133468,0.00034825,0.000368516,99.9727,0.0185602,90135,45657,-6133,89698,-5696,38345
518,1611324000,23328489,23328489,7252364,4100,955,10742076,12567155,12263,6995,66,889,0.000525666,0.000299848,99.9474,0.0299848,21761139,14423638,7280319,7280319,7280316,0,7280316,3,0,0,0,2.07992e-07,0,100,0,14480820,7143319,7133772,7144257,90164,7130382,938,3390,9547,1457,8090,1523,8979,0.000474569,0.00133649,99.9525,0.133649,0.000348721,0.000368456,99.9727,0.0185288,95191,50226,-6154,90164,-1127,38811
519,1611327600,23381662,23381662,7269478,4112,955,10767090,12595284,12293,6995,66,889,0.000525754,0.000299166,99.9474,0.0299166,21814888,14458552,7297438,7297438,7297435,0,7297435,3,0,0,0,2.0749e-07,0,100,0,14517450,7161114,7151523,7162052,90684,7148122,938,3401,9591,1459,8132,1525,9021,0.000474926,0.00133932,99.9525,0.133932,0.000348812,0.000368567,99.9727,0.0184856,94559,49041,-6187,90684,-2312,39331
520,1611331200,23436161,23436161,7286491,4129,958,10792438,12624379,12346,6998,69,889,0.000526793,0.000298598,99.9473,0.0298598,21856945,14487588,7314483,7314483,7314480,0,7314480,3,0,0,0,2.07074e-07,0,100,0,14542462,7173105,7163468,7174043,91198,7160055,938,3413,9637,1461,8176,1530,9065,0.000475805,0.00134349,99.9524,0.134349,0.000349514,0.000368873,99.9726,0.0184528,99659,53593,-6221,91198,2240,39845
521,1611334800,23486100,23486100,7302340,4144,958,10815100,12651597,12405,6998,69,889,0.000528185,0.000297963,99.9472,0.0297963,21891332,14512224,7330368,7330368,7330365,0,7330365,3,0,0,0,2.06722e-07,0,100,0,14560964,7181856,7172158,7182794,91698,7168740,938,3418,9698,1461,8237,1530,9126,0.000475922,0.00135035,99.9524,0.135035,0.000350286,0.000369543,99.9725,0.0184166,106854,60232,-6277,91698,8879,40345
522,1611338400,23540746,23540746,7319371,4153,958,10840478,12680833,12437,6998,69,889,0.000528318,0.000297272,99.9472,0.0297272,21964829,14557157,7347413,7347413,7347410,0,7347410,3,0,0,0,2.06084e-07,0,100,0,14617416,7209744,7200005,7210682,92036,7196564,938,3441,9739,1465,8274,1534,9163,0.000477271,0.00135081,99.9523,0.135081,0.000350515,0.000369408,99.9725,0.0183685,96052,49074,-6295,92036,-2279,40683
523,1611342000,23589068,23589068,7334422,4165,960,10863026,12706575,12466,7001,70,890,0.000528465,0.00029679,99.9472,0.029679,22003240,14583646,7362490,7362490,7362487,0,7362487,3,0,0,0,2.0571e-07,0,100,0,14640750,7221156,7211381,7222094,92291,7207929,938,3452,9775,1466,8309,1536,9199,0.00047804,0.00135366,99.9522,0.135366,0.00035073,0.000369565,99.9725,0.0183403,99753,52495,-6320,92291,1142,40938
524,1611345600,23638109,23638109,7349910,4178,960,10885438,12733168,12502,7001,70,890,0.000528892,0.000296174,99.9471,0.0296174,22051477,14615285,7378021,7378021,7378018,0,7378018,3,0,0,0,2.05265e-07,0,100,0,14673456,7237264,7227455,7238202,92536,7223992,938,3463,9809,1467,8342,1537,9232,0.000478496,0.00135535,99.9521,0.135535,0.000351017,0.000369526,99.9725,0.0183016,99210,51684,-6343,92536,331,41183
525,1611349200,23685003,23685003,7364716,4193,961,10907137,12758312,12552,7002,71,890,0.000529956,0.00029563,99.947,0.029563,22094498,14643955,7392852,7392852,7392849,0,7392849,3,0,0,0,2.04863e-07,0,100,0,14701646,7251103,7241268,7252041,92792,7237789,938,3479,9835,1467,8368,1538,9258,0.000479789,0.00135635,99.952,0.135635,0.000351777,0.000369394,99.9725,0.0182682,100228,52436,-6353,92792,1083,41439
526,1611352800,23728650,23728650,7378873,4206,963,10926949,12782103,12594,7004,73,890,0.000530751,0.000295171,99.9469,0.0295171,22140873,14674026,7407023,7407023,7407020,0,7407020,3,0,0,0,2.04443e-07,0,100,0,14733850,7267003,7257133,7267941,92994,7253645,938,3488,9870,1471,8399,1544,9289,0.000479978,0.00135819,99.952,0.135819,0.000352203,0.000369479,99.9724,0.0182383,98534,50514,-6379,92994,-839,41641
527,1611356400,23764776,23764776,7390341,4210,963,10943736,12801430,12606,7004,73,890,0.000530449,0.000294722,99.947,0.0294722,22166812,14692533,7418524,7418524,7418521,0,7418521,3,0,0,0,2.04185e-07,0,100,0,14748288,7274009,7264103,7274947,93207,7260611,938,3492,9906,1471,8435,1544,9325,0.000480065,0.00136184,99.952,0.136184,0.000352078,0.000369768,99.9724,0.0182124,103065,54800,-6411,93207,3447,41854
528,1611360000,23794308,23794308,7399522,4219,963,10957574,12817090,12640,7004,73,890,0.000531219,0.000294356,99.9469,0.0294356,22183020,14705026,7427784,7427784,7427781,0,7427781,3,0,0,0,2.04012e-07,0,100,0,14755236,7277242,7267325,7278180,93448,7263830,938,3495,9917,1471,8446,1544,9336,0.000480264,0.00136274,99.952,0.136274,0.000352538,0.000369643,99.9724,0.0181925,109103,60589,-6419,93448,9236,42095
529,1611363600,23820482,23820482,7407790,4224,963,10969595,12831222,12661,7004,73,890,0.000531517,0.000294033,99.9468,0.0294033,22202712,14718923,7436060,7436060,7436057,0,7436057,3,0,0,0,2.03819e-07,0,100,0,14766652,7282863,7272933,7283801,93535,7269435,938,3498,9930,1471,8459,1544,9349,0.000480306,0.00136347,99.952,0.136347,0.000352711,0.000369558,99.9724,0.0181736,111771,63160,-6429,93535,11807,42182
530,1611367200,23848687,23848687,7416766,4236,963,10982510,12846480,12693,7004,73,890,0.000532231,0.000293685,99.9468,0.0293685,22247457,14745545,7445041,7445041,7445038,0,7445038,3,0,0,0,2.03451e-07,0,100,0,14802416,7300504,7290553,7301443,93774,7287041,939,3512,9951,1472,8479,1545,9369,0.000481063,0.00136306,99.9519,0.136306,0.000353156,0.000369432,99.9723,0.0181478,103132,54275,-6436,93774,2922,42421
